Order_ID,Order_Date,Category,Sub_Category,Region,Sales,Quantity,Discount,Profit
ORD-10566,2025-05-31 03:24:41.081081,Technology,Laptops,South,471.73,4,0.0,139.4
ORD-10567,2025-06-01 01:17:50.270270,Office Supplies,Art,West,61.46,1,0.5,-5.5
ORD-10568,2025-06-01 23:10:59.459459,Furniture,Bookcases,North,669.08,2,0.1,151.31
ORD-10569,2025-06-02 21:04:08.648648,Furniture,Tables,West,2365.87,7,0.2,464.56
ORD-10570,2025-06-03 18:57:17.837837,Office Supplies,Paper,West,948.17,3,0.0,119.48
ORD-10571,2025-06-04 16:50:27.027027,Office Supplies,Binders,West,,3,0.0,381.65
ORD-10572,2025-06-05 14:43:36.216216,Furniture,Bookcases,North,730.34,7,0.3,231.05
ORD-10573,2025-06-06 12:36:45.405405,Technology,Phones,South,2865.16,8,0.1,682.99
ORD-10574,2025-06-07 10:29:54.594594,Office Supplies,Art,West,946.04,6,0.3,193.15
ORD-10575,2025-06-08 08:23:03.783783,Office Supplies,Paper,East,665.4,2,0.2,148.81
ORD-10576,2025-06-09 06:16:12.972972,Technology,Laptops,West,230.13,7,0.3,20.01
ORD-10577,2025-06-10 04:09:22.162162,Technology,Accessories,East,2006.9,6,0.0,656.67
ORD-10578,2025-06-11 02:02:31.351351,Technology,Phones,North,54.56,1,0.5,4.95
ORD-10579,2025-06-11 23:55:40.540540,Office Supplies,Paper,East,655.69,4,0.3,83.67
ORD-10580,2025-06-12 21:48:49.729729,Office Supplies,Binders,East,1549.57,9,0.1,460.65
ORD-10581,2025-06-13 19:41:58.918918,Technology,Phones,East,2339.02,7,0.3,554.58
ORD-10582,2025-06-14 17:35:08.108108,Technology,Laptops,South,918.79,7,0.0,74.21
ORD-10583,2025-06-15 15:28:17.297297,Technology,Laptops,East,562.4,3,0.0,173.02
ORD-10584,2025-06-16 13:21:26.486486,Furniture,Bookcases,North,1691.79,7,0.0,91.31
ORD-10585,2025-06-17 11:14:35.675675,Technology,Phones,East,760.64,5,0.3,84.42
ORD-10586,2025-06-18 09:07:44.864864,Office Supplies,Paper,North,132.02,7,0.1,25.67
ORD-10587,2025-06-19 07:00:54.054054,Furniture,Tables,South,360.64,6,0.0,62.85
ORD-10588,2025-06-20 04:54:03.243243,Furniture,Bookcases,South,380.2,3,0.0,43.18
ORD-10589,2025-06-21 02:47:12.432432,Office Supplies,Binders,East,767.14,7,0.2,111.61
ORD-10590,2025-06-22 00:40:21.621621,Furniture,Bookcases,North,1976.15,9,0.0,419.48
ORD-10591,2025-06-22 22:33:30.810810,Furniture,Bookcases,South,105.98,1,0.1,16.4
ORD-10592,2025-06-23 20:26:40.000000,Furniture,Chairs,South,128.97,1,0.5,9.5
ORD-10593,2025-06-24 18:19:49.189189,Furniture,Chairs,East,1548.42,5,0.2,168.33
ORD-10594,2025-06-25 16:12:58.378378,Technology,Accessories,North,28.7,1,0.0,8.82
ORD-10595,2025-06-26 14:06:07.567567,Office Supplies,Paper,East,569.3,5,0.1,69.72
ORD-10596,2025-06-27 11:59:16.756756,Technology,Laptops,West,2494.04,9,0.0,472.66
ORD-10597,2025-06-28 09:52:25.945945,Furniture,Chairs,East,235.57,3,0.5,14.74
ORD-10598,2025-06-29 07:45:35.135135,Furniture,Chairs,North,79.25,3,0.0,23.07
ORD-10599,2025-06-30 05:38:44.324324,Office Supplies,Binders,West,2470.32,8,0.3,252.19
ORD-10600,2025-07-01 03:31:53.513513,Office Supplies,Paper,North,200.23,2,0.5,59.43
ORD-10601,2025-07-02 01:25:02.702702,Technology,Accessories,South,301.57,3,0.2,75.01
ORD-10602,2025-07-02 23:18:11.891891,Office Supplies,Art,South,675.22,2,0.0,109.37
ORD-10603,2025-07-03 21:11:21.081081,Office Supplies,Binders,North,2265.93,8,0.0,508.26
ORD-10604,2025-07-04 19:04:30.270270,Technology,Laptops,South,1215.52,5,0.1,335.37
ORD-10605,2025-07-05 16:57:39.459459,Office Supplies,Paper,East,1656.16,7,0.3,270.95
ORD-10606,2025-07-06 14:50:48.648648,Furniture,Chairs,West,1087.09,7,0.5,257.68
ORD-10607,2025-07-07 12:43:57.837837,Furniture,Chairs,North,1612.67,6,0.3,303.92
ORD-10608,2025-07-08 10:37:07.027027,Technology,Accessories,South,2419.86,8,0.0,296.31
ORD-10609,2025-07-09 08:30:16.216216,Office Supplies,Binders,South,270.58,1,0.1,42.6
ORD-10610,2025-07-10 06:23:25.405405,Furniture,Bookcases,South,150.53,1,0.0,19.45
ORD-10611,2025-07-11 04:16:34.594594,Furniture,Bookcases,South,191.65,1,0.3,30.21
ORD-10612,2025-07-12 02:09:43.783783,Furniture,Chairs,East,1495.47,4,0.1,369.76
ORD-10613,2025-07-13 00:02:52.972972,Office Supplies,Art,West,2410.73,7,0.3,674.06
ORD-10614,2025-07-13 21:56:02.162162,Technology,Phones,North,108.49,6,0.5,24.34
ORD-10615,2025-07-14 19:49:11.351351,Office Supplies,Paper,West,3455.18,8,0.0,1103.5
ORD-10616,2025-07-15 17:42:20.540540,Office Supplies,Art,North,3138.38,7,0.1,950.38
ORD-10617,2025-07-16 15:35:29.729729,Office Supplies,Paper,South,275.35,6,0.3,82.37
ORD-10618,2025-07-17 13:28:38.918918,Technology,Accessories,East,1197.27,3,0.2,261.01
ORD-10619,2025-07-18 11:21:48.108108,Technology,Phones,North,73.83,3,0.2,18.5
ORD-10620,2025-07-19 09:14:57.297297,Furniture,Bookcases,South,591.16,5,0.1,152.79
ORD-10621,2025-07-20 07:08:06.486486,Office Supplies,Art,West,705.66,3,0.5,208.28
ORD-10622,2025-07-21 05:01:15.675675,Furniture,Bookcases,North,1585.68,4,0.2,285.68
ORD-10623,2025-07-22 02:54:24.864864,Furniture,Chairs,East,934.99,9,0.2,286.34
ORD-10624,2025-07-23 00:47:34.054054,Office Supplies,Binders,South,1774.6,7,0.2,334.57
ORD-10625,2025-07-23 22:40:43.243243,Technology,Laptops,West,1705.7,6,0.3,560.26
ORD-10626,2025-07-24 20:33:52.432432,Furniture,Bookcases,West,349.14,2,0.1,26.99
ORD-10627,2025-07-25 18:27:01.621621,Office Supplies,Paper,West,184.43,5,0.2,43.79
ORD-10628,2025-07-26 16:20:10.810810,Technology,Laptops,South,398.91,6,0.3,63.47
ORD-10629,2025-07-27 14:13:20.000000,Furniture,Tables,South,379.74,1,0.1,19.17
ORD-10630,2025-07-28 12:06:29.189189,Technology,Accessories,East,2594.24,8,0.2,623.05
ORD-10631,2025-07-29 09:59:38.378378,Furniture,Tables,North,530.73,2,0.1,171.23
ORD-10632,2025-07-30 07:52:47.567567,Furniture,Bookcases,West,1708.89,8,0.3,95.72
ORD-10633,2025-07-31 05:45:56.756756,Furniture,Tables,North,1417.17,4,0.2,156.66
ORD-10634,2025-08-01 03:39:05.945945,Technology,Accessories,East,457.57,8,0.5,122.71
ORD-10635,2025-08-02 01:32:15.135135,Office Supplies,Paper,East,92.91,3,0.1,21.91
ORD-10636,2025-08-02 23:25:24.324324,Office Supplies,Art,North,1886.28,8,0.5,119.62
ORD-10637,2025-08-03 21:18:33.513513,Office Supplies,Paper,East,,1,0.1,99.78
ORD-10638,2025-08-04 19:11:42.702702,Office Supplies,Binders,East,75.74,2,0.3,1.61
ORD-10639,2025-08-05 17:04:51.891891,Office Supplies,Binders,South,383.43,8,0.3,63.61
ORD-10640,2025-08-06 14:58:01.081081,Office Supplies,Paper,South,3052.51,9,0.3,401.54
ORD-10641,2025-08-07 12:51:10.270270,Office Supplies,Binders,West,702.57,8,0.3,203.36
ORD-10642,2025-08-08 10:44:19.459459,Technology,Phones,North,338.92,4,0.3,25.88
ORD-10643,2025-08-09 08:37:28.648648,Furniture,Bookcases,West,429.94,8,0.1,126.46
ORD-10644,2025-08-10 06:30:37.837837,Office Supplies,Binders,West,1123.55,5,0.1,224.57
ORD-10645,2025-08-11 04:23:47.027027,Furniture,Bookcases,West,374.79,7,0.1,109.21
ORD-10646,2025-08-12 02:16:56.216216,Furniture,Chairs,West,240.05,2,0.5,27.0
ORD-10647,2025-08-13 00:10:05.405405,Furniture,Bookcases,West,2439.48,8,0.1,349.68
ORD-10648,2025-08-13 22:03:14.594594,Office Supplies,Art,East,271.09,1,0.3,8.84
ORD-10649,2025-08-14 19:56:23.783783,Technology,Laptops,North,1615.53,9,0.3,407.76
ORD-10650,2025-08-15 17:49:32.972972,Office Supplies,Paper,East,110.81,2,0.3,13.37
ORD-10651,2025-08-16 15:42:42.162162,Furniture,Chairs,North,330.06,1,0.2,85.4
ORD-10652,2025-08-17 13:35:51.351351,Furniture,Tables,East,781.9,6,0.0,213.05
ORD-10653,2025-08-18 11:29:00.540540,Office Supplies,Binders,East,1290.77,6,0.5,162.44
ORD-10654,2025-08-19 09:22:09.729729,Office Supplies,Paper,South,453.53,2,0.5,91.13
ORD-10655,2025-08-20 07:15:18.918918,Office Supplies,Binders,North,958.96,6,0.2,314.06
ORD-10656,2025-08-21 05:08:28.108108,Office Supplies,Paper,East,520.3,5,0.0,29.95
ORD-10657,2025-08-22 03:01:37.297297,Office Supplies,Binders,North,391.56,4,0.3,13.65
ORD-10658,2025-08-23 00:54:46.486486,Office Supplies,Binders,South,160.56,1,0.5,9.21
ORD-10659,2025-08-23 22:47:55.675675,Technology,Phones,East,144.99,1,0.1,46.51
ORD-10660,2025-08-24 20:41:04.864864,Office Supplies,Binders,West,,8,0.2,669.72
ORD-10661,2025-08-25 18:34:14.054054,Technology,Phones,West,2893.27,9,0.1,802.7
ORD-10662,2025-08-26 16:27:23.243243,Office Supplies,Paper,South,,7,0.1,498.28
ORD-10663,2025-08-27 14:20:32.432432,Furniture,Tables,North,1930.94,5,0.0,392.32
ORD-10664,2025-08-28 12:13:41.621621,Office Supplies,Paper,West,154.41,5,0.3,14.62
ORD-10665,2025-08-29 10:06:50.810810,Technology,Phones,South,321.67,1,0.2,55.42
ORD-10666,2025-08-30 08:00:00.000000,Technology,Accessories,West,,1,0.0,90.96
ORD-10667,2025-08-31 05:53:09.189189,Office Supplies,Binders,West,281.85,1,0.1,45.25
ORD-10668,2025-09-01 03:46:18.378378,Office Supplies,Art,East,109.06,1,0.1,25.62
ORD-10669,2025-09-02 01:39:27.567567,Technology,Accessories,West,586.88,6,0.5,151.29
ORD-10670,2025-09-02 23:32:36.756756,Office Supplies,Binders,West,1121.36,9,0.2,168.16
ORD-10671,2025-09-03 21:25:45.945945,Technology,Phones,East,544.92,2,0.2,127.4
ORD-10672,2025-09-04 19:18:55.135135,Office Supplies,Paper,South,235.85,3,0.3,65.8
ORD-10673,2025-09-05 17:12:04.324324,Office Supplies,Paper,East,1349.11,4,0.1,434.95
ORD-10674,2025-09-06 15:05:13.513513,Furniture,Chairs,West,251.3,1,0.3,81.21
ORD-10675,2025-09-07 12:58:22.702702,Furniture,Bookcases,South,953.78,8,0.3,116.38
ORD-10676,2025-09-08 10:51:31.891891,Furniture,Chairs,East,3389.17,8,0.1,1111.64
ORD-10677,2025-09-09 08:44:41.081081,Office Supplies,Paper,East,1222.81,8,0.5,215.01
ORD-10678,2025-09-10 06:37:50.270270,Furniture,Bookcases,South,1771.64,8,0.1,567.46
ORD-10679,2025-09-11 04:30:59.459459,Furniture,Bookcases,East,2968.96,8,0.1,985.06
ORD-10680,2025-09-12 02:24:08.648648,Technology,Accessories,East,2741.78,9,0.1,724.95
ORD-10681,2025-09-13 00:17:17.837837,Office Supplies,Art,South,1074.03,4,0.3,148.84
ORD-10682,2025-09-13 22:10:27.027027,Office Supplies,Paper,South,2665.88,9,0.2,402.9
ORD-10683,2025-09-14 20:03:36.216216,Technology,Phones,West,309.61,6,0.5,54.84
ORD-10684,2025-09-15 17:56:45.405405,Furniture,Chairs,East,1489.06,4,0.0,147.9
ORD-10685,2025-09-16 15:49:54.594594,Technology,Laptops,North,1903.26,6,0.3,507.69
ORD-10686,2025-09-17 13:43:03.783783,Office Supplies,Binders,North,700.73,3,0.2,117.41
ORD-10687,2025-09-18 11:36:12.972972,Furniture,Chairs,West,47.77,1,0.2,9.87
ORD-10688,2025-09-19 09:29:22.162162,Technology,Laptops,North,970.84,5,0.2,330.13
ORD-10689,2025-09-20 07:22:31.351351,Technology,Phones,North,524.52,2,0.3,117.31
ORD-10690,2025-09-21 05:15:40.540540,Office Supplies,Art,South,649.01,8,0.5,70.39
ORD-10691,2025-09-22 03:08:49.729729,Furniture,Tables,North,1699.14,7,0.5,197.33
ORD-10692,2025-09-23 01:01:58.918918,Furniture,Bookcases,East,132.32,4,0.0,24.79
ORD-10693,2025-09-23 22:55:08.108108,Technology,Accessories,North,77.57,1,0.1,10.24
ORD-10694,2025-09-24 20:48:17.297297,Technology,Accessories,North,747.38,6,0.5,205.38
ORD-10695,2025-09-25 18:41:26.486486,Furniture,Bookcases,North,143.75,1,0.5,0.84
ORD-10696,2025-09-26 16:34:35.675675,Technology,Laptops,North,874.59,6,0.5,184.98
ORD-10697,2025-09-27 14:27:44.864864,Technology,Accessories,North,121.89,1,0.2,2.71
ORD-10698,2025-09-28 12:20:54.054054,Technology,Laptops,South,,1,0.1,9.95
ORD-10699,2025-09-29 10:14:03.243243,Technology,Laptops,West,525.88,6,0.1,177.51
ORD-10700,2025-09-30 08:07:12.432432,Technology,Phones,South,1234.69,7,0.2,344.27
ORD-10701,2025-10-01 06:00:21.621621,Office Supplies,Art,North,399.5,3,0.3,95.64
ORD-10702,2025-10-02 03:53:30.810810,Furniture,Chairs,North,406.48,1,0.1,31.23
ORD-10703,2025-10-03 01:46:40.000000,Technology,Laptops,South,187.78,5,0.3,34.73
ORD-10704,2025-10-03 23:39:49.189189,Furniture,Chairs,South,459.81,2,0.2,55.18
ORD-10705,2025-10-04 21:32:58.378378,Office Supplies,Paper,South,246.98,8,0.3,74.25
ORD-10706,2025-10-05 19:26:07.567567,Furniture,Chairs,North,172.42,3,0.1,8.85
ORD-10707,2025-10-06 17:19:16.756756,Technology,Phones,East,415.75,2,0.5,92.86
ORD-10708,2025-10-07 15:12:25.945945,Furniture,Tables,West,1399.33,4,0.1,422.37
ORD-10709,2025-10-08 13:05:35.135135,Furniture,Chairs,North,394.55,4,0.2,81.94
ORD-10710,2025-10-09 10:58:44.324324,Furniture,Bookcases,East,248.09,1,0.3,23.81
ORD-10711,2025-10-10 08:51:53.513513,Office Supplies,Paper,West,1986.26,6,0.2,659.46
ORD-10712,2025-10-11 06:45:02.702702,Furniture,Bookcases,East,1047.6,3,0.3,253.65
ORD-10713,2025-10-12 04:38:11.891891,Technology,Laptops,North,932.2,9,0.1,218.77
ORD-10714,2025-10-13 02:31:21.081081,Office Supplies,Paper,East,1129.2,4,0.0,110.74
ORD-10715,2025-10-14 00:24:30.270270,Technology,Accessories,North,3162.55,9,0.0,207.83
ORD-10716,2025-10-14 22:17:39.459459,Office Supplies,Binders,South,199.2,3,0.5,49.86
ORD-10717,2025-10-15 20:10:48.648648,Technology,Accessories,East,118.0,1,0.1,36.7
ORD-10718,2025-10-16 18:03:57.837837,Furniture,Tables,South,19.72,1,0.2,-2.84
ORD-10719,2025-10-17 15:57:07.027027,Furniture,Tables,North,1754.73,4,0.1,118.31
ORD-10720,2025-10-18 13:50:16.216216,Office Supplies,Art,East,2542.61,8,0.3,446.17
ORD-10721,2025-10-19 11:43:25.405405,Furniture,Bookcases,North,64.26,1,0.5,-5.1
ORD-10722,2025-10-20 09:36:34.594594,Furniture,Tables,North,270.41,5,0.1,65.29
ORD-10723,2025-10-21 07:29:43.783783,Technology,Phones,North,530.27,3,0.3,46.18
ORD-10724,2025-10-22 05:22:52.972972,Furniture,Chairs,West,1347.07,5,0.3,282.58
ORD-10725,2025-10-23 03:16:02.162162,Technology,Laptops,East,776.53,4,0.1,50.03
ORD-10726,2025-10-24 01:09:11.351351,Furniture,Chairs,East,2270.06,7,0.2,546.38
ORD-10727,2025-10-24 23:02:20.540540,Technology,Laptops,West,678.87,4,0.0,80.78
ORD-10728,2025-10-25 20:55:29.729729,Office Supplies,Binders,South,1370.98,4,0.0,126.59
ORD-10729,2025-10-26 18:48:38.918918,Furniture,Tables,North,1072.21,4,0.2,165.56
ORD-10730,2025-10-27 16:41:48.108108,Furniture,Chairs,West,68.82,2,0.0,6.67
ORD-10731,2025-10-28 14:34:57.297297,Office Supplies,Art,South,446.02,3,0.5,97.66
ORD-10732,2025-10-29 12:28:06.486486,Office Supplies,Paper,West,411.29,2,0.1,71.31
ORD-10733,2025-10-30 10:21:15.675675,Technology,Laptops,East,1131.09,5,0.0,100.39
ORD-10734,2025-10-31 08:14:24.864864,Technology,Accessories,South,283.44,2,0.0,89.84
ORD-10735,2025-11-01 06:07:34.054054,Technology,Accessories,West,1743.18,5,0.1,400.22
ORD-10736,2025-11-02 04:00:43.243243,Office Supplies,Binders,East,414.53,8,0.2,122.04
ORD-10737,2025-11-03 01:53:52.432432,Office Supplies,Binders,East,473.09,1,0.0,120.52
ORD-10738,2025-11-03 23:47:01.621621,Furniture,Tables,West,266.49,6,0.5,40.43
ORD-10739,2025-11-04 21:40:10.810810,Furniture,Chairs,North,2725.9,8,0.1,339.62
ORD-10740,2025-11-05 19:33:20.000000,Furniture,Chairs,South,3079.69,9,0.2,254.79
ORD-10741,2025-11-06 17:26:29.189189,Furniture,Tables,North,434.92,2,0.0,82.46
ORD-10742,2025-11-07 15:19:38.378378,Technology,Laptops,West,907.98,9,0.3,170.89
ORD-10743,2025-11-08 13:12:47.567567,Furniture,Chairs,East,332.26,4,0.2,75.75
ORD-10744,2025-11-09 11:05:56.756756,Technology,Laptops,South,742.26,5,0.5,32.61
ORD-10745,2025-11-10 08:59:05.945945,Technology,Laptops,South,1387.97,5,0.1,449.34
ORD-10746,2025-11-11 06:52:15.135135,Furniture,Tables,West,737.77,4,0.5,226.14
ORD-10747,2025-11-12 04:45:24.324324,Technology,Phones,North,1007.85,4,0.2,123.08
ORD-10748,2025-11-13 02:38:33.513513,Technology,Accessories,West,1350.72,5,0.2,304.02
ORD-10749,2025-11-14 00:31:42.702702,Office Supplies,Binders,South,169.61,1,0.5,15.92
ORD-10750,2025-11-14 22:24:51.891891,Office Supplies,Paper,North,2488.49,6,0.1,360.02
ORD-10751,2025-11-15 20:18:01.081081,Office Supplies,Art,West,21.24,1,0.2,-0.67
ORD-10752,2025-11-16 18:11:10.270270,Office Supplies,Binders,South,1439.66,7,0.5,475.58
ORD-10753,2025-11-17 16:04:19.459459,Office Supplies,Paper,North,2213.37,6,0.1,511.81
ORD-10754,2025-11-18 13:57:28.648648,Office Supplies,Paper,West,1227.07,7,0.3,90.93
ORD-10755,2025-11-19 11:50:37.837837,Office Supplies,Art,East,699.51,6,0.5,43.37
ORD-10756,2025-11-20 09:43:47.027027,Office Supplies,Binders,East,86.81,1,0.5,2.3
ORD-10757,2025-11-21 07:36:56.216216,Technology,Laptops,North,694.9,4,0.5,169.56
ORD-10758,2025-11-22 05:30:05.405405,Technology,Accessories,West,713.95,3,0.3,178.22
ORD-10759,2025-11-23 03:23:14.594594,Technology,Phones,East,718.24,4,0.2,189.26
ORD-10760,2025-11-24 01:16:23.783783,Technology,Accessories,North,986.45,9,0.3,188.94
ORD-10761,2025-11-24 23:09:32.972972,Technology,Laptops,East,346.94,3,0.1,69.84
ORD-10762,2025-11-25 21:02:42.162162,Office Supplies,Binders,East,441.33,9,0.2,128.28
ORD-10763,2025-11-26 18:55:51.351351,Office Supplies,Art,East,832.83,7,0.1,113.51
ORD-10764,2025-11-27 16:49:00.540540,Office Supplies,Binders,South,736.82,3,0.3,98.87
ORD-10765,2025-11-28 14:42:09.729729,Furniture,Chairs,East,1576.35,8,0.3,418.14
ORD-10766,2025-11-29 12:35:18.918918,Office Supplies,Art,East,400.21,4,0.1,110.51
ORD-10767,2025-11-30 10:28:28.108108,Office Supplies,Art,North,150.24,5,0.0,51.47
ORD-10768,2025-12-01 08:21:37.297297,Technology,Laptops,South,3048.84,9,0.3,508.59
ORD-10769,2025-12-02 06:14:46.486486,Technology,Accessories,South,852.68,6,0.5,63.44
ORD-10770,2025-12-03 04:07:55.675675,Office Supplies,Art,North,358.4,9,0.2,22.17
ORD-10771,2025-12-04 02:01:04.864864,Furniture,Tables,East,49.73,1,0.3,2.46
ORD-10772,2025-12-04 23:54:14.054054,Office Supplies,Binders,West,1774.84,9,0.1,413.66
ORD-10773,2025-12-05 21:47:23.243243,Technology,Laptops,West,1431.5,6,0.0,475.47
ORD-10774,2025-12-06 19:40:32.432432,Furniture,Chairs,South,83.42,1,0.1,8.74
ORD-10775,2025-12-07 17:33:41.621621,Technology,Laptops,South,455.65,4,0.3,70.33
ORD-10776,2025-12-08 15:26:50.810810,Furniture,Chairs,West,288.67,6,0.0,18.07
ORD-10777,2025-12-09 13:20:00.000000,Furniture,Chairs,North,182.18,3,0.2,21.26
ORD-10778,2025-12-10 11:13:09.189189,Office Supplies,Art,East,,9,0.3,409.39
ORD-10779,2025-12-11 09:06:18.378378,Office Supplies,Art,East,1133.68,4,0.1,214.5
ORD-10780,2025-12-12 06:59:27.567567,Technology,Laptops,South,1045.31,6,0.3,333.45
ORD-10781,2025-12-13 04:52:36.756756,Furniture,Tables,North,2177.76,7,0.1,752.21
ORD-10782,2025-12-14 02:45:45.945945,Furniture,Chairs,South,1486.08,6,0.2,300.48
ORD-10783,2025-12-15 00:38:55.135135,Office Supplies,Binders,North,3642.01,9,0.1,1064.75
ORD-10784,2025-12-15 22:32:04.324324,Furniture,Tables,East,1720.64,7,0.5,82.69
ORD-10785,2025-12-16 20:25:13.513513,Technology,Phones,East,808.96,5,0.3,40.3
ORD-10786,2025-12-17 18:18:22.702702,Furniture,Tables,East,2220.45,7,0.3,606.04
ORD-10787,2025-12-18 16:11:31.891891,Furniture,Chairs,West,324.01,4,0.3,44.52
ORD-10788,2025-12-19 14:04:41.081081,Technology,Laptops,South,1462.41,6,0.0,79.51
ORD-10789,2025-12-20 11:57:50.270270,Office Supplies,Art,South,1521.17,7,0.3,76.6
ORD-10790,2025-12-21 09:50:59.459459,Technology,Phones,South,145.81,6,0.5,30.7
ORD-10791,2025-12-22 07:44:08.648648,Office Supplies,Binders,East,698.0,7,0.5,27.48
ORD-10792,2025-12-23 05:37:17.837837,Office Supplies,Art,South,66.83,3,0.5,12.44
ORD-10793,2025-12-24 03:30:27.027027,Office Supplies,Art,South,792.73,4,0.2,50.39
ORD-10794,2025-12-25 01:23:36.216216,Technology,Accessories,West,927.06,3,0.3,112.14
ORD-10795,2025-12-25 23:16:45.405405,Technology,Phones,East,288.06,7,0.0,92.42
ORD-10796,2025-12-26 21:09:54.594594,Technology,Phones,West,178.59,1,0.0,13.06
ORD-10797,2025-12-27 19:03:03.783783,Technology,Phones,West,717.95,9,0.2,180.67
ORD-10798,2025-12-28 16:56:12.972972,Technology,Accessories,North,744.74,2,0.2,157.18
ORD-10799,2025-12-29 14:49:22.162162,Furniture,Bookcases,West,335.52,9,0.2,89.88
ORD-10800,2025-12-30 12:42:31.351351,Technology,Phones,West,484.15,9,0.2,160.78
ORD-10801,2025-12-31 10:35:40.540540,Furniture,Bookcases,South,299.45,5,0.1,84.62
ORD-10802,2026-01-01 08:28:49.729729,Furniture,Tables,East,251.09,2,0.3,12.03
ORD-10803,2026-01-02 06:21:58.918918,Furniture,Bookcases,North,2215.16,7,0.2,322.68
ORD-10804,2026-01-03 04:15:08.108108,Furniture,Tables,South,2223.1,6,0.0,531.8
ORD-10805,2026-01-04 02:08:17.297297,Office Supplies,Art,South,156.82,7,0.2,19.56
ORD-10806,2026-01-05 00:01:26.486486,Office Supplies,Art,North,568.06,3,0.3,170.06
ORD-10807,2026-01-05 21:54:35.675675,Technology,Phones,South,209.27,3,0.2,35.32
ORD-10808,2026-01-06 19:47:44.864864,Furniture,Chairs,South,1435.23,7,0.3,356.59
ORD-10809,2026-01-07 17:40:54.054054,Technology,Laptops,West,1664.78,7,0.5,290.02
ORD-10810,2026-01-08 15:34:03.243243,Technology,Phones,North,152.08,1,0.2,34.14
ORD-10811,2026-01-09 13:27:12.432432,Office Supplies,Art,East,592.57,2,0.0,146.23
ORD-10812,2026-01-10 11:20:21.621621,Office Supplies,Art,East,85.11,2,0.2,9.32
ORD-10813,2026-01-11 09:13:30.810810,Furniture,Bookcases,South,3397.26,9,0.0,981.38
ORD-10814,2026-01-12 07:06:40.000000,Furniture,Chairs,North,41.96,1,0.5,3.58
ORD-10815,2026-01-13 04:59:49.189189,Technology,Phones,South,1558.27,9,0.0,309.9
ORD-10816,2026-01-14 02:52:58.378378,Technology,Phones,South,170.07,6,0.1,54.54
ORD-10817,2026-01-15 00:46:07.567567,Office Supplies,Paper,East,57.49,1,0.1,13.2
ORD-10818,2026-01-15 22:39:16.756756,Technology,Phones,East,57.11,1,0.5,1.33
ORD-10819,2026-01-16 20:32:25.945945,Furniture,Bookcases,South,772.73,9,0.5,216.45
ORD-10820,2026-01-17 18:25:35.135135,Office Supplies,Paper,West,2749.56,6,0.0,407.56
ORD-10821,2026-01-18 16:18:44.324324,Technology,Laptops,West,997.14,8,0.1,178.28
ORD-10822,2026-01-19 14:11:53.513513,Technology,Laptops,North,1513.93,6,0.2,111.57
ORD-10823,2026-01-20 12:05:02.702702,Furniture,Tables,South,773.12,9,0.3,36.04
ORD-10824,2026-01-21 09:58:11.891891,Technology,Phones,East,1326.81,4,0.0,189.26
ORD-10825,2026-01-22 07:51:21.081081,Furniture,Chairs,West,431.33,3,0.5,70.9
ORD-10826,2026-01-23 05:44:30.270270,Office Supplies,Binders,East,576.41,2,0.3,195.22
ORD-10827,2026-01-24 03:37:39.459459,Furniture,Chairs,East,3980.53,9,0.0,363.38
ORD-10828,2026-01-25 01:30:48.648648,Office Supplies,Art,North,728.08,4,0.3,108.29
ORD-10829,2026-01-25 23:23:57.837837,Technology,Accessories,South,651.38,6,0.5,205.19
ORD-10830,2026-01-26 21:17:07.027027,Furniture,Tables,East,1938.06,5,0.0,185.21
ORD-10831,2026-01-27 19:10:16.216216,Office Supplies,Paper,North,869.94,2,0.1,191.58
ORD-10832,2026-01-28 17:03:25.405405,Furniture,Bookcases,South,458.6,3,0.1,49.35
ORD-10833,2026-01-29 14:56:34.594594,Technology,Accessories,South,813.71,3,0.0,131.06
ORD-10834,2026-01-30 12:49:43.783783,Technology,Accessories,East,496.82,7,0.2,163.37
ORD-10835,2026-01-31 10:42:52.972972,Office Supplies,Binders,East,39.97,1,0.2,0.98
ORD-10836,2026-02-01 08:36:02.162162,Office Supplies,Binders,North,2718.27,7,0.1,357.11
ORD-10837,2026-02-02 06:29:11.351351,Furniture,Tables,East,2085.72,6,0.0,137.93
ORD-10838,2026-02-03 04:22:20.540540,Furniture,Bookcases,South,350.5,3,0.3,95.9
ORD-10839,2026-02-04 02:15:29.729729,Furniture,Chairs,South,715.72,3,0.5,172.36
ORD-10840,2026-02-05 00:08:38.918918,Office Supplies,Binders,East,2804.48,8,0.2,812.03
ORD-10841,2026-02-05 22:01:48.108108,Technology,Phones,North,1933.72,8,0.3,453.25
ORD-10842,2026-02-06 19:54:57.297297,Office Supplies,Binders,North,3461.17,8,0.0,666.77
ORD-10843,2026-02-07 17:48:06.486486,Furniture,Bookcases,West,564.33,7,0.2,138.77
ORD-10844,2026-02-08 15:41:15.675675,Technology,Laptops,East,951.54,4,0.2,216.09
ORD-10845,2026-02-09 13:34:24.864864,Office Supplies,Paper,West,865.22,3,0.2,257.0
ORD-10846,2026-02-10 11:27:34.054054,Office Supplies,Paper,North,116.23,1,0.3,3.74
ORD-10847,2026-02-11 09:20:43.243243,Furniture,Tables,South,68.25,2,0.2,13.32
ORD-10848,2026-02-12 07:13:52.432432,Office Supplies,Art,East,375.74,9,0.5,24.48
ORD-10849,2026-02-13 05:07:01.621621,Furniture,Chairs,North,32.87,1,0.3,0.85
